measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,High-income,Both,55-59 years,Ebola,Rate,2019,0,0,0
Prevalence,High-income,Both,60-64 years,Ebola,Rate,2019,0,0,0
Prevalence,High-income,Both,65-69 years,Ebola,Rate,2019,0,0,0
Prevalence,High-income,Both,70-74 years,Ebola,Rate,2019,0,0,0
Prevalence,High-income,Both,75-79 years,Ebola,Rate,2019,0,0,0
Prevalence,High-income,Both,80+ years,Ebola,Rate,2019,0,0,0
Prevalence,High-income,Both,<1 year,Ebola,Rate,2019,0,0,0
Prevalence,North Africa and Middle East,Both,1-4 years,Tuberculosis,Rate,2019,4056.789791,5483.593993,3016.107271
Prevalence,North Africa and Middle East,Both,5-9 years,Tuberculosis,Rate,2019,4521.889273,6461.11586,3043.434354
Prevalence,North Africa and Middle East,Both,10-14 years,Tuberculosis,Rate,2019,7793.644737,10985.87822,5316.984082
Prevalence,North Africa and Middle East,Both,15-19 years,Tuberculosis,Rate,2019,11757.94124,16879.82999,7685.692631
Prevalence,North Africa and Middle East,Both,20-24 years,Tuberculosis,Rate,2019,18060.08555,24906.46882,12337.7034
Prevalence,North Africa and Middle East,Both,25-29 years,Tuberculosis,Rate,2019,24204.57368,33224.73914,16894.6906
Prevalence,North Africa and Middle East,Both,30-34 years,Tuberculosis,Rate,2019,25914.29692,35517.80426,17771.86201
Prevalence,North Africa and Middle East,Both,35-39 years,Tuberculosis,Rate,2019,26576.15171,35961.78415,17526.41097
Prevalence,North Africa and Middle East,Both,40-44 years,Tuberculosis,Rate,2019,28380.14479,37812.71973,19691.59679
Prevalence,North Africa and Middle East,Both,45-49 years,Tuberculosis,Rate,2019,29738.36286,40279.54896,20986.24144
Prevalence,North Africa and Middle East,Both,50-54 years,Tuberculosis,Rate,2019,30468.72164,39785.79893,21293.72643
Prevalence,North Africa and Middle East,Both,55-59 years,Tuberculosis,Rate,2019,31175.73994,41125.3418,22186.55729
Prevalence,North Africa and Middle East,Both,60-64 years,Tuberculosis,Rate,2019,32144.39118,42467.8774,22937.56149
Prevalence,North Africa and Middle East,Both,65-69 years,Tuberculosis,Rate,2019,32003.05853,42134.06141,22798.2156
Prevalence,North Africa and Middle East,Both,70-74 years,Tuberculosis,Rate,2019,27813.51299,35740.08096,19556.76999
Prevalence,North Africa and Middle East,Both,75-79 years,Tuberculosis,Rate,2019,23223.77625,31261.06571,16656.24491
Prevalence,North Africa and Middle East,Both,80+ years,Tuberculosis,Rate,2019,20646.64527,26196.33989,16542.21578
Prevalence,North Africa and Middle East,Both,<1 year,Tuberculosis,Rate,2019,4774.060485,6141.173272,3683.370963
Prevalence,North Africa and Middle East,Both,1-4 years,HIV/AIDS,Rate,2019,5.123092222,12.72399407,2.047128378
Prevalence,North Africa and Middle East,Both,5-9 years,HIV/AIDS,Rate,2019,5.089175337,9.988110414,2.644087844
Prevalence,North Africa and Middle East,Both,10-14 years,HIV/AIDS,Rate,2019,3.860692662,7.476599054,2.240797508
Prevalence,North Africa and Middle East,Both,15-19 years,HIV/AIDS,Rate,2019,15.98041302,41.54368386,6.96690505
Prevalence,North Africa and Middle East,Both,20-24 years,HIV/AIDS,Rate,2019,28.95244162,64.57937605,12.94854276
Prevalence,North Africa and Middle East,Both,25-29 years,HIV/AIDS,Rate,2019,49.66266533,111.0265899,20.87620901
Prevalence,North Africa and Middle East,Both,30-34 years,HIV/AIDS,Rate,2019,65.83490442,144.1431413,29.72004729
Prevalence,North Africa and Middle East,Both,35-39 years,HIV/AIDS,Rate,2019,71.36411551,151.6181163,36.17272917
Prevalence,North Africa and Middle East,Both,40-44 years,HIV/AIDS,Rate,2019,65.36476701,134.6918085,33.94906999
Prevalence,North Africa and Middle East,Both,45-49 years,HIV/AIDS,Rate,2019,54.98684768,111.6256393,30.26542655
Prevalence,North Africa and Middle East,Both,50-54 years,HIV/AIDS,Rate,2019,40.0426373,76.27500389,22.78534526
Prevalence,North Africa and Middle East,Both,55-59 years,HIV/AIDS,Rate,2019,32.79260485,61.38327867,19.44566645
Prevalence,North Africa and Middle East,Both,60-64 years,HIV/AIDS,Rate,2019,31.96656216,63.62767895,18.68033531
Prevalence,North Africa and Middle East,Both,65-69 years,HIV/AIDS,Rate,2019,33.07163898,76.23464435,17.67892818
Prevalence,North Africa and Middle East,Both,70-74 years,HIV/AIDS,Rate,2019,23.45875712,61.75490352,10.58235329
Prevalence,North Africa and Middle East,Both,75-79 years,HIV/AIDS,Rate,2019,15.23824487,35.23441288,7.321544412
Prevalence,North Africa and Middle East,Both,80+ years,HIV/AIDS,Rate,2019,6.161035366,12.83588102,3.432760593
Prevalence,North Africa and Middle East,Both,<1 year,HIV/AIDS,Rate,2019,3.625310698,10.52954803,1.495890996
Prevalence,North Africa and Middle East,Both,1-4 years,Ebola,Rate,2019,0,0,0
Prevalence,North Africa and Middle East,Both,5-9 years,Ebola,Rate,2019,0,0,0
Prevalence,North Africa and Middle East,Both,10-14 years,Ebola,Rate,2019,0,0,0
Prevalence,North Africa and Middle East,Both,15-19 years,Ebola,Rate,2019,0,0,0
Prevalence,North Africa and Middle East,Both,20-24 years,Ebola,Rate,2019,0,0,0
Prevalence,North Africa and Middle East,Both,25-29 years,Ebola,Rate,2019,0,0,0
Prevalence,North Africa and Middle East,Both,30-34 years,Ebola,Rate,2019,0,0,0
Prevalence,North Africa and Middle East,Both,35-39 years,Ebola,Rate,2019,0,0,0
Prevalence,North Africa and Middle East,Both,40-44 years,Ebola,Rate,2019,0,0,0
Prevalence,North Africa and Middle East,Both,45-49 years,Ebola,Rate,2019,0,0,0
Prevalence,North Africa and Middle East,Both,50-54 years,Ebola,Rate,2019,0,0,0
Prevalence,North Africa and Middle East,Both,55-59 years,Ebola,Rate,2019,0,0,0
Prevalence,North Africa and Middle East,Both,60-64 years,Ebola,Rate,2019,0,0,0
Prevalence,North Africa and Middle East,Both,65-69 years,Ebola,Rate,2019,0,0,0
Prevalence,North Africa and Middle East,Both,70-74 years,Ebola,Rate,2019,0,0,0
Prevalence,North Africa and Middle East,Both,75-79 years,Ebola,Rate,2019,0,0,0
Prevalence,North Africa and Middle East,Both,80+ years,Ebola,Rate,2019,0,0,0
Prevalence,North Africa and Middle East,Both,<1 year,Ebola,Rate,2019,0,0,0
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,1-4 years,Tuberculosis,Rate,2019,0.523832888,0.647017777,0.419597113
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,5-9 years,Tuberculosis,Rate,2019,0.142632485,0.172615266,0.119840478
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,10-14 years,Tuberculosis,Rate,2019,0.128168909,0.15045853,0.109433013
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,15-19 years,Tuberculosis,Rate,2019,0.424881119,0.488655293,0.36992428
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,20-24 years,Tuberculosis,Rate,2019,1.965171925,2.240692601,1.73091286
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,25-29 years,Tuberculosis,Rate,2019,3.410983323,3.779396882,3.073598866
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,30-34 years,Tuberculosis,Rate,2019,4.604353798,5.030530915,4.171325634
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,35-39 years,Tuberculosis,Rate,2019,4.770457308,5.285942116,4.29689935
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,40-44 years,Tuberculosis,Rate,2019,5.558301772,6.216773968,4.959243896
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,45-49 years,Tuberculosis,Rate,2019,10.01223054,11.4639293,8.844807573
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,50-54 years,Tuberculosis,Rate,2019,10.62923163,12.07382779,9.140746706
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,55-59 years,Tuberculosis,Rate,2019,10.49500804,11.88588363,9.256194594
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,60-64 years,Tuberculosis,Rate,2019,8.867974881,9.952303754,7.878005125
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,65-69 years,Tuberculosis,Rate,2019,6.692062219,7.45826671,5.997650196
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,70-74 years,Tuberculosis,Rate,2019,5.607316663,6.191765909,5.030623668
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,75-79 years,Tuberculosis,Rate,2019,5.900565666,6.515899409,5.283770864
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,80+ years,Tuberculosis,Rate,2019,6.366475089,7.064988223,5.534575222
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,<1 year,Tuberculosis,Rate,2019,4.24168319,5.432330835,3.345411123
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,1-4 years,HIV/AIDS,Rate,2019,0.468723232,0.498752578,0.438632829
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,5-9 years,HIV/AIDS,Rate,2019,0.213268409,0.218180897,0.208185857
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,10-14 years,HIV/AIDS,Rate,2019,0.200656351,0.205186838,0.196001896
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,15-19 years,HIV/AIDS,Rate,2019,0.352227493,0.359661004,0.345255974
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,20-24 years,HIV/AIDS,Rate,2019,1.392813248,1.421237134,1.363117088
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,25-29 years,HIV/AIDS,Rate,2019,6.535537381,6.708883215,6.368171919
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,30-34 years,HIV/AIDS,Rate,2019,18.07693414,18.54958623,17.58736855
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,35-39 years,HIV/AIDS,Rate,2019,24.18496489,24.91366752,23.4874943
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,40-44 years,HIV/AIDS,Rate,2019,17.85336464,18.51933439,17.2381202
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,45-49 years,HIV/AIDS,Rate,2019,10.09000739,10.47963663,9.714346165
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,50-54 years,HIV/AIDS,Rate,2019,5.442881441,5.671612314,5.226948582
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,55-59 years,HIV/AIDS,Rate,2019,3.112753689,3.240180105,2.989429359
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,60-64 years,HIV/AIDS,Rate,2019,1.562925809,1.615579916,1.511285125
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,65-69 years,HIV/AIDS,Rate,2019,0.876756582,0.903957387,0.855095753
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,70-74 years,HIV/AIDS,Rate,2019,0.10126451,0.11539107,0.094399997
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,75-79 years,HIV/AIDS,Rate,2019,0.059417662,0.067800233,0.056116473
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,80+ years,HIV/AIDS,Rate,2019,0.046462551,0.048868957,0.045117908
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,<1 year,HIV/AIDS,Rate,2019,6.324647374,6.43542308,6.206350788
Deaths,South Asia,Both,1-4 years,Ebola,Rate,2019,0,0,0
Deaths,South Asia,Both,5-9 years,Ebola,Rate,2019,0,0,0
Deaths,South Asia,Both,10-14 years,Ebola,Rate,2019,0,0,0
Deaths,South Asia,Both,15-19 years,Ebola,Rate,2019,0,0,0
Deaths,South Asia,Both,20-24 years,Ebola,Rate,2019,0,0,0
Deaths,South Asia,Both,25-29 years,Ebola,Rate,2019,0,0,0
Deaths,South Asia,Both,30-34 years,Ebola,Rate,2019,0,0,0
Deaths,South Asia,Both,35-39 years,Ebola,Rate,2019,0,0,0
Deaths,South Asia,Both,40-44 years,Ebola,Rate,2019,0,0,0
Deaths,South Asia,Both,45-49 years,Ebola,Rate,2019,0,0,0
Deaths,South Asia,Both,50-54 years,Ebola,Rate,2019,0,0,0
Deaths,South Asia,Both,55-59 years,Ebola,Rate,2019,0,0,0
Deaths,South Asia,Both,60-64 years,Ebola,Rate,2019,0,0,0
Deaths,South Asia,Both,65-69 years,Ebola,Rate,2019,0,0,0
Deaths,South Asia,Both,70-74 years,Ebola,Rate,2019,0,0,0
Deaths,South Asia,Both,75-79 years,Ebola,Rate,2019,0,0,0
Deaths,South Asia,Both,80+ years,Ebola,Rate,2019,0,0,0
Deaths,South Asia,Both,<1 year,Ebola,Rate,2019,0,0,0
Deaths,High-income,Both,1-4 years,Tuberculosis,Rate,2019,0.022896685,0.02639415,0.019590495
Deaths,High-income,Both,5-9 years,Tuberculosis,Rate,2019,0.009917633,0.011737541,0.008494167
Deaths,High-income,Both,10-14 years,Tuberculosis,Rate,2019,0.010890748,0.012496159,0.009572315
Deaths,High-income,Both,15-19 years,Tuberculosis,Rate,2019,0.033002844,0.039677876,0.027506802
Deaths,High-income,Both,20-24 years,Tuberculosis,Rate,2019,0.064358142,0.077717827,0.054227774
Deaths,High-income,Both,25-29 years,Tuberculosis,Rate,2019,0.092165316,0.103969804,0.081518919
Deaths,High-income,Both,30-34 years,Tuberculosis,Rate,2019,0.122111133,0.137397678,0.109693436
Deaths,High-income,Both,35-39 years,Tuberculosis,Rate,2019,0.166491893,0.184876689,0.149501462
Deaths,High-income,Both,40-44 years,Tuberculosis,Rate,2019,0.239345347,0.265477934,0.217397726
Deaths,High-income,Both,45-49 years,Tuberculosis,Rate,2019,0.351934773,0.389058437,0.32031297
Deaths,High-income,Both,50-54 years,Tuberculosis,Rate,2019,0.476395266,0.529074775,0.435491068
Deaths,High-income,Both,55-59 years,Tuberculosis,Rate,2019,0.657657955,0.730335461,0.599587153
Deaths,High-income,Both,60-64 years,Tuberculosis,Rate,2019,0.896477807,0.970294165,0.827791879
Deaths,High-income,Both,65-69 years,Tuberculosis,Rate,2019,1.293631369,1.402898418,1.194285746
Deaths,High-income,Both,70-74 years,Tuberculosis,Rate,2019,2.212800024,2.396616975,2.046427211
Deaths,High-income,Both,75-79 years,Tuberculosis,Rate,2019,4.289986097,4.675581528,3.861321646
Deaths,High-income,Both,80+ years,Tuberculosis,Rate,2019,13.08202955,14.65251109,10.36825997
Deaths,High-income,Both,<1 year,Tuberculosis,Rate,2019,0.07217817,0.088958391,0.058114102
Deaths,High-income,Both,1-4 years,HIV/AIDS,Rate,2019,0.079834997,0.088575758,0.073064064
Deaths,High-income,Both,5-9 years,HIV/AIDS,Rate,2019,0.04389153,0.044831458,0.042866201
Deaths,High-income,Both,10-14 years,HIV/AIDS,Rate,2019,0.043082344,0.044106811,0.042059289
Deaths,High-income,Both,15-19 years,HIV/AIDS,Rate,2019,0.08464617,0.086759232,0.082564977
Deaths,High-income,Both,20-24 years,HIV/AIDS,Rate,2019,0.316125231,0.323210196,0.30909957
Deaths,High-income,Both,25-29 years,HIV/AIDS,Rate,2019,0.775861294,0.793717498,0.759315051
Deaths,High-income,Both,30-34 years,HIV/AIDS,Rate,2019,1.330168839,1.360404833,1.302086473
Deaths,High-income,Both,35-39 years,HIV/AIDS,Rate,2019,1.911828942,1.952385903,1.870140346
Deaths,High-income,Both,40-44 years,HIV/AIDS,Rate,2019,2.545503592,2.610373906,2.483672785
Deaths,High-income,Both,45-49 years,HIV/AIDS,Rate,2019,2.926858978,2.995808849,2.855143939
Deaths,High-income,Both,50-54 years,HIV/AIDS,Rate,2019,2.650981224,2.718222439,2.588323387
Deaths,High-income,Both,55-59 years,HIV/AIDS,Rate,2019,2.229801201,2.291341519,2.168747449
Deaths,High-income,Both,60-64 years,HIV/AIDS,Rate,2019,1.829736183,1.87874719,1.784076868
Deaths,High-income,Both,65-69 years,HIV/AIDS,Rate,2019,1.579685147,1.622880138,1.542111859
Deaths,High-income,Both,70-74 years,HIV/AIDS,Rate,2019,0.416051447,0.427617568,0.404667052
Deaths,High-income,Both,75-79 years,HIV/AIDS,Rate,2019,0.265199652,0.272929222,0.25794821
Deaths,High-income,Both,80+ years,HIV/AIDS,Rate,2019,0.137334882,0.139951441,0.135189101
Deaths,High-income,Both,<1 year,HIV/AIDS,Rate,2019,0.37421622,0.381505165,0.366968494
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,1-4 years,Ebola,Rate,2019,0,0,0
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,5-9 years,Ebola,Rate,2019,0,0,0
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,10-14 years,Ebola,Rate,2019,0,0,0
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,15-19 years,Ebola,Rate,2019,0,0,0
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,20-24 years,Ebola,Rate,2019,0,0,0
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,25-29 years,Ebola,Rate,2019,0,0,0
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,30-34 years,Ebola,Rate,2019,0,0,0
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,35-39 years,Ebola,Rate,2019,0,0,0
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,40-44 years,Ebola,Rate,2019,0,0,0
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,45-49 years,Ebola,Rate,2019,0,0,0
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,50-54 years,Ebola,Rate,2019,0,0,0
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,55-59 years,Ebola,Rate,2019,0,0,0
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,60-64 years,Ebola,Rate,2019,0,0,0
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,65-69 years,Ebola,Rate,2019,0,0,0
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,70-74 years,Ebola,Rate,2019,0,0,0
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,75-79 years,Ebola,Rate,2019,0,0,0
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,80+ years,Ebola,Rate,2019,0,0,0
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,<1 year,Ebola,Rate,2019,0,0,0
Deaths,High-income,Both,1-4 years,Ebola,Rate,2019,0,0,0
Deaths,High-income,Both,5-9 years,Ebola,Rate,2019,0,0,0
Deaths,High-income,Both,10-14 years,Ebola,Rate,2019,0,0,0
Deaths,High-income,Both,15-19 years,Ebola,Rate,2019,0,0,0
Deaths,High-income,Both,20-24 years,Ebola,Rate,2019,0,0,0
Deaths,High-income,Both,25-29 years,Ebola,Rate,2019,0,0,0
Deaths,High-income,Both,30-34 years,Ebola,Rate,2019,0,0,0
Deaths,High-income,Both,35-39 years,Ebola,Rate,2019,0,0,0
Deaths,High-income,Both,40-44 years,Ebola,Rate,2019,0,0,0
Deaths,High-income,Both,45-49 years,Ebola,Rate,2019,0,0,0
Deaths,High-income,Both,50-54 years,Ebola,Rate,2019,0,0,0
Deaths,High-income,Both,55-59 years,Ebola,Rate,2019,0,0,0
Deaths,High-income,Both,60-64 years,Ebola,Rate,2019,0,0,0
Deaths,High-income,Both,65-69 years,Ebola,Rate,2019,0,0,0
Deaths,High-income,Both,70-74 years,Ebola,Rate,2019,0,0,0
Deaths,High-income,Both,75-79 years,Ebola,Rate,2019,0,0,0
Deaths,High-income,Both,80+ years,Ebola,Rate,2019,0,0,0
Deaths,High-income,Both,<1 year,Ebola,Rate,2019,0,0,0
Deaths,Latin America and Caribbean,Both,1-4 years,Ebola,Rate,2019,0,0,0
Deaths,Latin America and Caribbean,Both,5-9 years,Ebola,Rate,2019,0,0,0
Deaths,Latin America and Caribbean,Both,10-14 years,Ebola,Rate,2019,0,0,0
Deaths,Latin America and Caribbean,Both,15-19 years,Ebola,Rate,2019,0,0,0
Deaths,Latin America and Caribbean,Both,20-24 years,Ebola,Rate,2019,0,0,0
Deaths,Latin America and Caribbean,Both,25-29 years,Ebola,Rate,2019,0,0,0
Deaths,Latin America and Caribbean,Both,30-34 years,Ebola,Rate,2019,0,0,0
Deaths,"Southeast Asia, East Asia, and Oceania",Both,1-4 years,Ebola,Rate,2019,0,0,0
Deaths,"Southeast Asia, East Asia, and Oceania",Both,5-9 years,Ebola,Rate,2019,0,0,0
Deaths,"Southeast Asia, East Asia, and Oceania",Both,10-14 years,Ebola,Rate,2019,0,0,0
Deaths,"Southeast Asia, East Asia, and Oceania",Both,15-19 years,Ebola,Rate,2019,0,0,0
Deaths,"Southeast Asia, East Asia, and Oceania",Both,20-24 years,Ebola,Rate,2019,0,0,0
Deaths,"Southeast Asia, East Asia, and Oceania",Both,25-29 years,Ebola,Rate,2019,0,0,0
